"Jpp2315","This is by far the best game in the App Store in my opinion  of course.  However  for the first time after an update  the app has not delivered.  The app crashes every time I start the app. I've updated my iPhone to latest iOS hoping that was the issue  and it didn't fix it.  I've deleted and re-downloaded  and still the game won't start.  The only way I can get it to open up is on airplane mode.  Please update or fix new bug. Need my daily dose of fruit ninja! 😋😁👍","-","2","App crashes on load up",1692256271,"https://itunes.apple.com/us/reviews/id132380696",2.5.4,3
"Awesome but huuuuuuuuuuge bug","Everything amazing... but comet blade doesn't work!","+","5","Comet Blade",1691266134,"https://itunes.apple.com/us/reviews/id261089936",2.5.4,1
"Nikhil chippada","I really miss the ghostburstrs EVENT in the next update put a instant list put all the preveous events in a special menu that you can play them in.","+","5","a very fun game",1690904467,"https://itunes.apple.com/us/reviews/id219498153",2.5.4,1
"AddDoor","This game need to be 60fps and improved cpu and some finer color.","+","4","Fun game need some improvement",1686970821,"https://itunes.apple.com/us/reviews/id479902842",2.5.3,0
"TheMlgNoScoper9000","This game used to be good but now it's just bad the mini games are lagging cringe characters and the challenges are close to impossible to beat man I miss when this game was good 😢","-","1","Used to be so much better",1684283083,"https://itunes.apple.com/us/reviews/id454067937",2.5.3,0
"Anthomongo","The challenge is like the opponent is cheating and it is glitches because I sliced it a second earlier and he got the point","+","4","Addictive but",1681311099,"https://itunes.apple.com/us/reviews/id471286785",2.5.3,0
"The Killer of The Puppets","You can't get your progress or in app purchase from fruit ninja classic. I played fruit ninja classic when it was the regular one  but now this is the regular one and the progress won't be restored. I'm hoping there would be an update to let me sync the data  and if there was  I would give it 5 stars","-","3","Good game but...",1681159333,"https://itunes.apple.com/us/reviews/id31907465",2.5.3,0
"Mekdkekaj","I have played about 7 months in this game  and I love it. I have max level  and I have the Golden Ember blade. I also have the classic version.","+","5","Addicting.",1679670705,"https://itunes.apple.com/us/reviews/id554929750",2.5.3,0
"Gammmmmming","This game is very fun and super addictive but whenever I go into the mini games it's super glitchy and it won't let me slice. Then the app closes to my home screen. This game is SUPER fun but needs to be updated soon. Keep up the great work half brick!","+","4","Very Addictive but...",1678212508,"https://itunes.apple.com/us/reviews/id562622346",2.5.3,0
"Bunny da bunny","I ust to play this game every day... 2 years ago now the game is bad as hell","-","1","Was a good game",1677885376,"https://itunes.apple.com/us/reviews/id487504197",2.5.3,0
"Fm dinner monncf","Has a lot of glitches and it runs to slow....","-","1","This game is wack😷",1677848092,"https://itunes.apple.com/us/reviews/id507051529",2.5.3,0
"Sweetybug332","Hey guys. I love this game and it is really great-but sometimes when I go in mini game it is super glitchy and I can't slice  plus it turns off the app. Please make an update in the next two day!!!","+","4","Good  but...",1675466494,"https://itunes.apple.com/us/reviews/id453310233",2.5.3,1
"pop👍🏾","😐","-","1","Was once a good game",1674575335,"https://itunes.apple.com/us/reviews/id578574568",2.5.3,1
"K-9 Unit 22","The mini games are glitchy and when I try to play them it goes really slow","+","5","Great game but",1668869904,"https://itunes.apple.com/us/reviews/id562070473",2.5.3,0
"Maranda manny","i would recommend this for children of all ages. it is a fun and entertaining game to play and helps you think and learn to be quick. loved this game since i was a little kid!","+","5","fun game!",1664451649,"https://itunes.apple.com/us/reviews/id459393711",2.5.2,0
"Panda033","Hi I am gamer Amelie I 💝this game it is so cool I am friends with the best gamer ever tdm and Ethan gamer tv   Watch my videos cool game please get this app now.--Amelie Langan  💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖","-","3","Cool",1662170925,"https://itunes.apple.com/us/reviews/id583188690",2.5.2,0
"Uinicorn up🔥","Great game love it!!!","+","5","Greatest game in my opinion",1661142281,"https://itunes.apple.com/us/reviews/id108582873",2.5.2,0
"Steve184892","Sometimes when I finish any game mode a bunch of tiny ghosts or a ball of light appear where Sansei or the other guy should appear. Otherwise the game works flawlessly.","-","3","After game character sprite issue",1656371712,"https://itunes.apple.com/us/reviews/id566347459",2.5.2,0
"LoveTacos143","Whenever there's a 1 day trial for a blade as the daily login bonus  it never works for me. I go to try & play with the blade but it still asks me to buy it for $7.99","+","4","Daily Login Bonus",1650917361,"https://itunes.apple.com/us/reviews/id402102311",2.5.2,1
"doofg","This app is amazing!!! It is an awesome time passer!!!","+","5","❤️❤️❤️❤️❤️",1647837605,"https://itunes.apple.com/us/reviews/id438273445",2.5.2,0
"ProSteve999","I was messing with the date and time in settings and found out that if u do  u can't get daily rewards! And I'm logged into my account! Plz help halfbrick.","+","4","CANT GET DAILY REWARDS PLZ HELP!",1646812299,"https://itunes.apple.com/us/reviews/id193881701",2.5.2,0
"rixtoyfoxdfifiid","I love fruit ninja so much and i will always love fruit ninja i have all the blades including the blades that you pay real money for but my most favorite blade is the chainsaw blade its the perfect size blade where i can see it and it's easy to use because it's lightweight where it we'll be easy to use when you guys have another update coming soon please keep the chainsaw blade I love that blade the most peace","+","5","Awesome Game",1646709822,"https://itunes.apple.com/us/reviews/id405874111",2.5.2,0
"Danteelastorhhsussuksjsm","I remember when I played this game on my iPod it was like 2012 and I said to myself I'm going to remember these moments 😞😞","+","5","Old time",1644511203,"https://itunes.apple.com/us/reviews/id437741013",2.5.2,0
"MrWonkaYT","This app somehow used 18MB of data. After disabling data  the app just gets stuck on the home screen.","-","1","Uses data like mad",1641056218,"https://itunes.apple.com/us/reviews/id417657794",2.5.2,0
"chameleon4life","This game is so fun  I just got it and I've nearly ran my battery down playing it","+","5","Yeeeeeeeeeeet😍",1638963063,"https://itunes.apple.com/us/reviews/id521917961",2.5.2,1
"Martinassffhj","While the game is as much fun as it always was the interface is getting more and more cluttered.","+","4","Fun with cluttered interface",1636527371,"https://itunes.apple.com/us/reviews/id514010227",2.5.2,0
"TheMeekoD2","There is a small bug in the game where there is an objective that reads "Get a combo of 6 or more with the Northern Lights". This was probably carried from Fruit Ninja Classic  since this Fruit Ninja doesn't have the Northern Lights blade. Thank you for your time!","+","5","Small Bug",1635485866,"https://itunes.apple.com/us/reviews/id187089433",2.5.2,3
"Gigi9282007","I LOVE This game !!!!!!","+","5","Opinion of This game",1633597284,"https://itunes.apple.com/us/reviews/id576106224",2.5.1,0
"AwesomeAdam2000","I cannot play this game because of too much lag it keeps crashing and crashing and crashing I just change in the game without it either lagging or crashing so developers please just help with the lag because right now I can't even play a game because of the lag","-","1","DELEVEPERS!!",1630912250,"https://itunes.apple.com/us/reviews/id552333333",2.5.1,0
"Candy crusher 355938292","I'm not sure why but every time I use the power ups in arcade mode  the app will take away 500 star fruit instead of the 300 it says it costs. Not sure what's going on there.","-","3","Star fruit glitch",1627944776,"https://itunes.apple.com/us/reviews/id480042319",2.5.1,0
"Israel Terrel Allen","Plzs","+","5","PLZS go back too no fruit kids",1627807557,"https://itunes.apple.com/us/reviews/id300321088",2.5.1,0
"Alsultissss","Amazing game🎖","+","5","Amazing game",1627262092,"https://itunes.apple.com/us/reviews/id252786836",2.5.1,0
"Fnaf girl 🐻🐥🐰🐺😘","I can't download the game and I deleted all of my games and I still can't get the stupid fruit ninja. PLEASE FIX BUGS. Thank you for understanding.","-","2","Fix bugs!",1625361694,"https://itunes.apple.com/us/reviews/id523329716",2.5.1,0
"KittyKat🐹","best game ever","+","5","love it",1623328779,"https://itunes.apple.com/us/reviews/id429928970",2.5.1,0
"WAFFELD99432","This game is really fun to play even when you are bored. It's really cool and doesn't require internet connection.  5 stars!😃","+","5","Amazing",1621459253,"https://itunes.apple.com/us/reviews/id402838910",2.5.0,0
"BMandarino","I love this game and thoroughly enjoy it - as does my son - but with the recent update it reset EVERYTHING in my account back to Level 1 and set my sons account forward several levels. I've emailed support about the problem but have never heard anything back. So frustrating :(   I've emailed support twice and never heard back and nothing has been fixed. It's disappointing really","-","1","New update reset everything",1619583054,"https://itunes.apple.com/us/reviews/id326971362",2.5.0,0
